PID,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Region.MD.1
83,Reward Motivation Enhances Task Coding in Frontoparietal Cortex,Rule,Table 1, Classification was of task (Face or Word). Under conditions of high incentive vs low incentive,0.67,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,24,,,,,"44,45,47",,,,,,,,Insula_R;IFGop_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.44,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.46,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.463,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.5,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.51,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.52,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.528,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.53,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.535,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.539,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.543,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Frontal_Sup_L; Frontal_Sup_R,,,,,,dPFC,ACC;MFGorb_L;PrecG_L;ACC;PrecG_R;MFGorb_R
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.56,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.632,,2,0,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.54,,2,1,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
79,Decoding the view expectation during learned maze navigation from human fronto-parietal network,Rule,Figure 5,decoded predicted scene view. Participants moved around in virtual maze. Current positions often lead to predictable positions which they decoded. ,0.55,,2,1,ROI,Single Trial Single-Time Point,LogReg,0,3T,,smoothed,coregistered,Movement Correction,Normalized Temporally,8,,,,,,Cingulum_Ant_L; Cingulum_Ant_R; Frontal_Sup_Medial_L; Frontal_Sup_Medial_R,,,,,,mPFC,ACC
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.48,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,MFG_L;MFG_R
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.49,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,IFGop_R;IFGop_L
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.53,,2,0,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,MFG_L;MFG_R
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.54,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,IFGop_R;IFGop_L
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,MFG_L;MFG_R
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.56,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"38, 39, 23; -38, 39, 23",,,,,,,,,,,MFG_L;MFG_R
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.6,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,IFGop_R;IFGop_L
76,Neural Coding for Instruction-Based Task Sets in Human Frontoparietal and Visual Cortex,Rule,Figure 3,"To this end, we trained the SVM to distinguish between face instructions and house instructions within each block type.",0.61,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,27,,"-40, 4, 30;  44, 10, 34",,,,,,,,,,,IFGop_R;IFGop_L
74,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. Cross-classification across freely chosen and instructed,0.53,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,35,,,,,"44,45,47",,,,,,,,Insula_R;IFGop_R
74,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. Cross-classification across freely chosen and instructed,0.54,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,35,,"3,42,15; 11,32,38",,,,,,,,,,,Outside_MD;Outside_MD
74,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. Cross-classification across freely chosen and instructed,0.54,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,35,,,,,,Precentral_R; Precentral_L,,,,,,,PrecG_R;IFGop_R;IFGop_L;PrecG_L
74,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. ,0.58,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,35,,,,,"44,45,47",,,,,,,,Insula_R;IFGop_R
74,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. ,0.58,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,35,,,,,,Precentral_R; Precentral_L,,,,,,,PrecG_R;IFGop_R;IFGop_L;PrecG_L
74,Similar coding of freely chosen and externally cued intentions in a fronto-parietal network,Rule,Figure 2,We then trained a first SVC to discriminate between addition and subtraction trials. ,0.59,,2,1,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,35,,"3,42,15; 11,32,38",,,,,,,,,,,Outside_MD;Outside_MD
73,"Awake, Offline Processing during Associative Learning",Rule,Figure 4,For this purpose we trained a linear support vector machine (SVM) to discriminate between neural activity during the distractor-condition vocabulary tasks (when offline processing should be occurring) and neural activity during the independent vocabulary tasks (when offline processing should not be occurring).,0.52,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,41,,"-51, 8, 37",MNI,,9,,,,,,,,Outside_MD
72,Multiple neural representations of elementary logical connectives,Rule,Figure 2 c,"decode which logical rule used (AND, IF, OR)",0.56,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,None,35,,,,,44,,,,,,,BA44, IFGop_L;IFGop_R
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.51,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-21,43,-10",MNI,,,Frontal_Inf_Tri_L,,,,,,lAPFC,MFGorb_R;Insula_R;IFGop_R;MFG_R
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.52,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"34,18,2",MNI,,,,,,,,,rAI,Insula_L
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.53,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-2,31,24",MNI,,,,,,,,,lACC,Outside_MD
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.53,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"2,32,24",MNI,,,,,,,,,rACC,Outside_MD
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.55,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-34,18,2",MNI,,,,,,,,,lAI,Insula_R
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.55,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"41,21,38",MNI,,,,,,,,,rDLPFC,Outside_MD
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.57,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"21,43,10",MNI,,,Frontal_Inf_Tri_R,,,,,,rAPFC,MFG_L;IFGop_L;Insula_L;MFGorb_L
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.57,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"43,7,32",MNI,,,,,,,,,rIFJ,IFGop_L
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.59,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-41,21,38",MNI,,,,,,,,,lDLPFC,Outside_MD
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.6,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-43,7,32",MNI,,,,,,,,,lIFJ,IFGop_R
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.65,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"34,18,2",MNI,,,,,,,,,rAI,Insula_L
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.68,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-21,43,-10",MNI,,,Frontal_Inf_Tri_L,,,,,,lAPFC,MFGorb_R;Insula_R;IFGop_R;MFG_R
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.69,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"2,32,24",MNI,,,,,,,,,rACC,Outside_MD
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.69,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"21,43,10",MNI,,,Frontal_Inf_Tri_R,,,,,,rAPFC,MFG_L;IFGop_L;Insula_L;MFGorb_L
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.72,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-2,31,24",MNI,,,,,,,,,lACC,Outside_MD
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.73,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-34,18,2",MNI,,,,,,,,,lAI,Insula_R
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.78,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-41,21,38",MNI,,,,,,,,,lDLPFC,Outside_MD
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.78,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"41,21,38",MNI,,,,,,,,,rDLPFC,Outside_MD
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.82,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"43,7,32",MNI,,,,,,,,,rIFJ,IFGop_L
70,Task Encoding across the Multiple Demand Cortex Is Consistent with a Frontoparietal and Cingulo-OpercularDual Networks Distinction,Rule,Figure 5,"decoded which rule subjects were using. There were 4 rules and thus 15 pairwise comparisons. The rules were perceptual (judge object's hieght, shape), semantic (is this animal a mammal), or lexical (is this a word). Classification was done on several ROI's. The within rule classifications were much harder. ",0.88,,2,NR,ROI,Multi-Trial Multi-Time Point,svm-lin,0,3T,,unsmooth,coregistered,Movement Correction,Normalized Spatially,18,,"-43,7,32",MNI,,,,,,,,,lIFJ,IFGop_R
