,PID,Year,Title,Info.type,Source.in.paper,Task.variable.decoded,Accuracy.50,Accuracy.other,Num_classes,Significance,Roi.Search,Pattern.type,Classifier.type,Classifier.Fitted,Scanner,Resolution,Smoothing,Coregistration,Movement.Correction,Pattern.normalization.type,Num_subs,Num_trials,Num_class_types,Talairach.Coordinates,MNI.Coordinates,Coordinate.Space,ROI.Atlas,BA,AAL,Desikan,OxHarvard,Destrieux,Unkown Atlas,Method.of.Assigning.Region,Region.name,Voxel.numbers,Training.setsize,Accuracy.50.Median,Notes,More.Notes,Accuracy.50.original
384,39,2010,Neural Responses to unattended products predict later consumer choices.,Value,Table 1,"Whether viewed product was subsequently chosen as ""would buy""",0.82,,2,1,Searchlight Peak,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,3mmx3mmx2mm,unsmooth,Native Space,Movement Correction,None,16,,,,"21,27,30",MNI,,,,,,,,coordinate transfer,Medial frontal gyrus _,251,12,,,,0.82
385,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-manual to visual-oculomotor,0.55,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-28, 40, 33",MNI,,,,,,,,coordinate transfer,L DLPFC,232,,,,,0.55
386,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-manual to visual-oculomotor,0.55,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"29, 31, 33",MNI,,,,,,,,coordinate transfer,R DLPFC,232,,,,,0.55
387,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.58,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-28, 40, 33",MNI,,,,,,,,coordinate transfer,L DLPFC,232,,,,,0.58
388,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.6,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"44, 19, 30",MNI,,,,,,,,coordinate transfer,Right pLPFC,232,,,,,0.6
389,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-manual to visual-oculomotor,0.62,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"0, 7, 38",MNI,,,,,,,,coordinate transfer,ACC,232,,,,,0.62
390,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.62,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-28, 40, 33",MNI,,,,,,,,coordinate transfer,L DLPFC,232,,,,,0.62
391,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.63,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-49, 13, 36",MNI,,,,,,,,coordinate transfer,left pLPFC,232,,,,,0.63
392,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-manual to visual-oculomotor,0.63,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"44, 19, 30",MNI,,,,,,,,coordinate transfer,Right pLPFC,232,,,,,0.63
393,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,_auditory-manual to visual-vocal trials,0.67,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-49, 13, 36",MNI,,,,,,,,coordinate transfer,left pLPFC,232,,,,,0.67
394,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-manual to visual-oculomotor,0.68,,2,0,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-49, 13, 36",MNI,,,,,,,,coordinate transfer,left pLPFC,232,,,,,0.68
395,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.57,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"29, 31, 33",MNI,,,,,,,,coordinate transfer,R DLPFC,232,,,,,0.57
396,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.59,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"29, 31, 33",MNI,,,,,,,,coordinate transfer,R DLPFC,232,,,,,0.59
397,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,_auditory-manual to visual-vocal trials,0.61,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-28, 40, 33",MNI,,,,,,,,coordinate transfer,L DLPFC,232,,,,,0.61
398,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.63,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"0, 7, 38",MNI,,,,,,,,coordinate transfer,ACC,232,,,,,0.63
399,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,_auditory-manual to visual-vocal trials,0.63,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"29, 31, 33",MNI,,,,,,,,coordinate transfer,R DLPFC,232,,,,,0.63
400,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,_auditory-manual to visual-vocal trials,0.64,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"44, 19, 30",MNI,,,,,,,,coordinate transfer,Right pLPFC,232,,,,,0.64
401,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.65,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"44, 19, 30",MNI,,,,,,,,coordinate transfer,Right pLPFC,232,,,,,0.65
402,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,_auditory-manual to visual-vocal trials,0.66,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"0, 7, 38",MNI,,,,,,,,coordinate transfer,ACC,232,,,,,0.66
403,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-manual to visual-oculomotor,0.66,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"0,-8,66",MNI,,,,,,,,coordinate transfer,SMA,232,,,,,0.66
404,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,manual Response selection vs manual Response execution,0.68,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"29, 31, 33",MNI,,,,,,,,coordinate transfer,R DLPFC,232,,,,,0.68
405,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.69,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"0, 7, 38",MNI,,,,,,,,coordinate transfer,ACC,232,,,,,0.69
406,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.7,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-49, 13, 36",MNI,,,,,,,,coordinate transfer,left pLPFC,232,,,,,0.7
407,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,manual Response selection vs manual Response execution,0.71,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"-28, 40, 33",MNI,,,,,,,,coordinate transfer,L DLPFC,232,,,,,0.71
408,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.71,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"0,-8,66",MNI,,,,,,,,coordinate transfer,SMA,232,,,,,0.71
409,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,_auditory-manual to visual-vocal trials,0.72,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"0,-8,66",MNI,,,,,,,,coordinate transfer,SMA,232,,,,,0.72
410,41,2013,Amodal processing in human prefrontal cortex.,Rule,Table 3,auditory-vocal to visual-manual trials,0.73,,2,1,ROI,Single Trial Multi-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,Normalized Temporally,9,288,2,,"0,-8,66",MNI,,,,,,,,coordinate transfer,SMA,232,,,,,0.73
411,42,2013,Encoding of prospective tasks in the human prefrontal cortex under varying task loads.,Rule,Figure 3,inention to perform parity or magnitude task,0.5,,2,0,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,None,23,144,4,,"9, 65, 28",MNI,,,,,,,,coordinate transfer,dorsomedial dm BA 10,268,10,0.5,median within gray box used for group level analyses. ,,0.51
412,42,2013,Encoding of prospective tasks in the human prefrontal cortex under varying task loads.,Rule,Figure 3,inention to perform parity or magnitude task,0.55,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,None,23,144,4,,"9, 65, 28",MNI,,,,,,,,coordinate transfer,dorsomedial dm BA 10,268,10,0.55,,,0.57
413,42,2013,Encoding of prospective tasks in the human prefrontal cortex under varying task loads.,Rule,Figure 3,inention to perform parity or magnitude task,0.55,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,None,23,144,4,,"39,58,19",MNI,,,,,,,,coordinate transfer,RLPFC right BA 46,268,10,0.55,,,0.57
414,42,2013,Encoding of prospective tasks in the human prefrontal cortex under varying task loads.,Rule,Figure 3,inention to perform parity or magnitude task,0.57,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,None,23,144,4,,"9, 65,6",MNI,,,,,,,,coordinate transfer,ventralmedial vm BA 10,268,10,0.57,,,0.6
415,42,2013,Encoding of prospective tasks in the human prefrontal cortex under varying task loads.,Rule,Figure 3,inention to perform parity or magnitude task,0.58,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,None,23,144,4,,,,BA,24,,,,,,atlas comparison,ACCBA 24,268,10,0.58,,,0.61
416,42,2013,Encoding of prospective tasks in the human prefrontal cortex under varying task loads.,Rule,Figure 3,inention to perform parity or magnitude task,0.57,,2,1,Searchlight Peak,Multi-Trial Single-Time Point,svm-lin,0,3T,3x3x3,unsmooth,coregistered,Movement Correction,None,23,144,4,,"39,58,19",MNI,,,,,,,,coordinate transfer,RLPFC right BA 46,268,10,0.57,,,0.61
417,43,2014,Format-dependent representations of symbolic and non-symbolic numbers in the human cortex as revealed by multi-voxel pattern analyses.,Perceptual,Figure 5,whether the magnitude was greater or less than 5 on symbol trials,0.5,,2,0,ROI,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,2.1mmx2.1mmx2mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,"-32,28,-4",MNI,,,,,,,,coordinate transfer,left inferior frontal gyrus,,18,,,,0.5
418,43,2014,Format-dependent representations of symbolic and non-symbolic numbers in the human cortex as revealed by multi-voxel pattern analyses.,Perceptual,Figure 5,whether the magnitude was greater or less than 5 on symbol trials,0.51,,2,0,ROI,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,2.1mmx2.1mmx2mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,"48,10,28",MNI,,,,,,,,coordinate transfer,right inferior frontal gyrus,,18,,,,0.51
419,43,2014,Format-dependent representations of symbolic and non-symbolic numbers in the human cortex as revealed by multi-voxel pattern analyses.,Perceptual,Figure 5,whether the magnitude was greater or less than 5 on symbol trials,0.53,,2,0,ROI,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,2.1mmx2.1mmx2mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,"-20,8,70",MNI,,,,,,,,coordinate transfer,left superior frontal gyrus,,18,,,,0.53
420,43,2014,Format-dependent representations of symbolic and non-symbolic numbers in the human cortex as revealed by multi-voxel pattern analyses.,Perceptual,Figure 5,whether the magnitude was greater or less than 5 on symbol trials,0.55,,2,1,ROI,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,2.1mmx2.1mmx2mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,"32,4,64",MNI,,,,,,,,coordinate transfer,right superior frontal gyrus,,18,,,,0.55
421,43,2014,Format-dependent representations of symbolic and non-symbolic numbers in the human cortex as revealed by multi-voxel pattern analyses.,Perceptual,Figure 5,whether the magnitude was greater or less than 5 on dot trials,0.59,,2,1,ROI,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,2.1mmx2.1mmx2mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,"-20,8,70",MNI,,,,,,,,coordinate transfer,left superior frontal gyrus,,18,,,,0.59
422,43,2014,Format-dependent representations of symbolic and non-symbolic numbers in the human cortex as revealed by multi-voxel pattern analyses.,Perceptual,Figure 5,whether the magnitude was greater or less than 5 on dot trials,0.6,,2,1,ROI,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,2.1mmx2.1mmx2mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,"32,4,64",MNI,,,,,,,,coordinate transfer,right superior frontal gyrus,,18,,,,0.6
423,43,2014,Format-dependent representations of symbolic and non-symbolic numbers in the human cortex as revealed by multi-voxel pattern analyses.,Perceptual,Figure 5,whether the magnitude was greater or less than 5 on dot trials,0.63,,2,1,ROI,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,2.1mmx2.1mmx2mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,"-32,28,-4",MNI,,,,,,,,coordinate transfer,left inferior frontal gyrus,,18,,,,0.63
424,43,2014,Format-dependent representations of symbolic and non-symbolic numbers in the human cortex as revealed by multi-voxel pattern analyses.,Perceptual,Figure 5,whether the magnitude was greater or less than 5 on dot trials,0.65,,2,1,ROI,Multi-Trial Multi-Time Point,svm-nonlin,0,3T,2.1mmx2.1mmx2mm,smoothed,coregistered,Movement Correction,Normalized Temporally,16,,,,"48,10,28",MNI,,,,,,,,coordinate transfer,right inferior frontal gyrus,,18,,,,0.65
425,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.55,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,DLPFC,,,atlas comparison,DLPFC,21990,240,,,,0.55
426,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,dorsal premotor,,,atlas comparison,dorsal premotor,15460,240,,,,0.56
427,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.56
428,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.56
429,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.56,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.56
430,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,dorsal premotor,,,atlas comparison,dorsal premotor,15460,240,,,,0.57
431,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,dorsal premotor,,,atlas comparison,dorsal premotor,15460,240,,,,0.57
432,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,dorsal premotor,,,atlas comparison,dorsal premotor,15460,240,,,,0.57
433,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,pre SMA,,,atlas comparison,pre SMA,2218,240,,,,0.57
434,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,pre SMA,,,atlas comparison,pre SMA,2218,240,,,,0.57
435,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.57
436,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.57,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.57
437,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.58,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,pre SMA,,,atlas comparison,pre SMA,2218,240,,,,0.58
438,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.58,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.58
439,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.58,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.58
440,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.59,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.59
441,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.6,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.6
442,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.6,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.6
443,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.6,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.6
444,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.6,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventrolateral PFC,,,atlas comparison,ventrolateral PFC,12510,240,,,,0.6
445,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,dorsal premotor,,,atlas comparison,dorsal premotor,15460,240,,,,0.61
446,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,pre SMA,,,atlas comparison,pre SMA,2218,240,,,,0.61
447,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,SMA,,,atlas comparison,SMA,3752,240,,,,0.61
448,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.61
449,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.61
450,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.61
451,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.61
452,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.61,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.61
453,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.62,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,ventral premotor,,,atlas comparison,ventral premotor,4215,240,,,,0.62
454,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.63,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,dorsal premotor,,,atlas comparison,dorsal premotor,15460,240,,,,0.63
455,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.63,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,dorsal premotor,,,atlas comparison,dorsal premotor,15460,240,,,,0.63
456,46,2013,Brain activity across the development of automatic categorization: A comparison of categorization tasks using multi-voxel pattern analysis,Rule,Table 2,which category stimuli came from,0.63,,2,1,ROI,Single Trial Single-Time Point,svm-lin,0,3T,3mmx3mmx3mm,unsmooth,Native Space,Movement Correction,None,24,,,,,,OxHarvard,,,,dorsal premotor,,,atlas comparison,dorsal premotor,15460,240,,,,0.63
